"00-Polarization:0","00-Polarization:1","00-Polarization:2","09-FranckEnergyDensity","Points:0","Points:1","Points:2"
-2.77556e-17,-4.71405e-01,0.00000e+00,1.71482e+00,5.25000e+00,5.25000e+00,1.25000e+00
-2.35702e-01,-7.07107e-01,0.00000e+00,1.77010e+00,5.50000e+00,5.25000e+00,1.25000e+00
-4.47214e-01,-8.94427e-01,0.00000e+00,1.55903e+00,5.75000e+00,5.25000e+00,1.25000e+00
-5.14496e-01,-8.57493e-01,0.00000e+00,8.91619e-01,6.00000e+00,5.25000e+00,1.25000e+00
-5.54700e-01,-8.32050e-01,0.00000e+00,4.86626e-01,6.25000e+00,5.25000e+00,1.25000e+00
-5.81238e-01,-8.13733e-01,0.00000e+00,2.93645e-01,6.50000e+00,5.25000e+00,1.25000e+00
-6.00000e-01,-8.00000e-01,0.00000e+00,2.12824e-01,6.75000e+00,5.25000e+00,1.25000e+00
-6.13941e-01,-7.89352e-01,0.00000e+00,1.61448e-01,7.00000e+00,5.25000e+00,1.25000e+00
-6.24695e-01,-7.80869e-01,0.00000e+00,1.26735e-01,7.25000e+00,5.25000e+00,1.25000e+00
-6.33238e-01,-7.73957e-01,0.00000e+00,1.02166e-01,7.50000e+00,5.25000e+00,1.25000e+00
-6.40184e-01,-7.68221e-01,0.00000e+00,8.41319e-02,7.75000e+00,5.25000e+00,1.25000e+00
-6.45942e-01,-7.63386e-01,0.00000e+00,7.04986e-02,8.00000e+00,5.25000e+00,1.25000e+00
-6.50791e-01,-7.59257e-01,0.00000e+00,5.99392e-02,8.25000e+00,5.25000e+00,1.25000e+00
-6.54931e-01,-7.55689e-01,0.00000e+00,5.15924e-02,8.50000e+00,5.25000e+00,1.25000e+00
-6.58505e-01,-7.52577e-01,0.00000e+00,4.48792e-02,8.75000e+00,5.25000e+00,1.25000e+00
-6.61622e-01,-7.49838e-01,0.00000e+00,3.93992e-02,9.00000e+00,5.25000e+00,1.25000e+00
-6.64364e-01,-7.47409e-01,0.00000e+00,3.49418e-02,9.25000e+00,5.25000e+00,1.25000e+00
-6.66795e-01,-7.45241e-01,0.00000e+00,3.10425e-02,9.50000e+00,5.25000e+00,1.25000e+00
7.80869e-01,6.24695e-01,0.00000e+00,3.07337e-02,5.00000e-01,5.50000e+00,1.25000e+00
7.84883e-01,6.19644e-01,0.00000e+00,3.45441e-02,7.50000e-01,5.50000e+00,1.25000e+00
7.89352e-01,6.13941e-01,0.00000e+00,3.89032e-02,1.00000e+00,5.50000e+00,1.25000e+00
7.94358e-01,6.07450e-01,0.00000e+00,4.42303e-02,1.25000e+00,5.50000e+00,1.25000e+00
8.00000e-01,6.00000e-01,0.00000e+00,5.07305e-02,1.50000e+00,5.50000e+00,1.25000e+00
8.06405e-01,5.91364e-01,0.00000e+00,5.87696e-02,1.75000e+00,5.50000e+00,1.25000e+00
8.13733e-01,5.81238e-01,0.00000e+00,6.88708e-02,2.00000e+00,5.50000e+00,1.25000e+00
8.22192e-01,5.69210e-01,0.00000e+00,8.17985e-02,2.25000e+00,5.50000e+00,1.25000e+00
8.32050e-01,5.54700e-01,0.00000e+00,9.87017e-02,2.50000e+00,5.50000e+00,1.25000e+00
8.43661e-01,5.36875e-01,0.00000e+00,1.21368e-01,2.75000e+00,5.50000e+00,1.25000e+00
8.57493e-01,5.14496e-01,0.00000e+00,1.52691e-01,3.00000e+00,5.50000e+00,1.25000e+00
8.74157e-01,4.85643e-01,0.00000e+00,1.97582e-01,3.25000e+00,5.50000e+00,1.25000e+00
8.94427e-01,4.47214e-01,0.00000e+00,2.64871e-01,3.50000e+00,5.50000e+00,1.25000e+00
9.19145e-01,3.93919e-01,0.00000e+00,4.10883e-01,3.75000e+00,5.50000e+00,1.25000e+00
9.48683e-01,3.16228e-01,0.00000e+00,7.12707e-01,4.00000e+00,5.50000e+00,1.25000e+00
9.80581e-01,1.96116e-01,0.00000e+00,1.21288e+00,4.25000e+00,5.50000e+00,1.25000e+00
9.42809e-01,-5.55112e-17,0.00000e+00,1.72146e+00,4.50000e+00,5.50000e+00,1.25000e+00
7.07107e-01,-2.35702e-01,0.00000e+00,1.77010e+00,4.75000e+00,5.50000e+00,1.25000e+00
4.71405e-01,-4.71405e-01,0.00000e+00,1.77358e+00,5.00000e+00,5.50000e+00,1.25000e+00
2.35702e-01,-7.07107e-01,0.00000e+00,1.76983e+00,5.25000e+00,5.50000e+00,1.25000e+00
-5.55112e-17,-9.42809e-01,0.00000e+00,1.72146e+00,5.50000e+00,5.50000e+00,1.25000e+00
-1.96116e-01,-9.80581e-01,0.00000e+00,1.21271e+00,5.75000e+00,5.50000e+00,1.25000e+00
-3.16228e-01,-9.48683e-01,0.00000e+00,7.15578e-01,6.00000e+00,5.50000e+00,1.25000e+00
-3.93919e-01,-9.19145e-01,0.00000e+00,4.13967e-01,6.25000e+00,5.50000e+00,1.25000e+00
-4.47214e-01,-8.94427e-01,0.00000e+00,2.67277e-01,6.50000e+00,5.50000e+00,1.25000e+00
-4.85643e-01,-8.74157e-01,0.00000e+00,1.98903e-01,6.75000e+00,5.50000e+00,1.25000e+00
-5.14496e-01,-8.57493e-01,0.00000e+00,1.53447e-01,7.00000e+00,5.50000e+00,1.25000e+00
-5.36875e-01,-8.43661e-01,0.00000e+00,1.21819e-01,7.25000e+00,5.50000e+00,1.25000e+00
-5.54700e-01,-8.32050e-01,0.00000e+00,9.89827e-02,7.50000e+00,5.50000e+00,1.25000e+00
-5.69210e-01,-8.22192e-01,0.00000e+00,8.19800e-02,7.75000e+00,5.50000e+00,1.25000e+00
-5.81238e-01,-8.13733e-01,0.00000e+00,6.89918e-02,8.00000e+00,5.50000e+00,1.25000e+00
-5.91364e-01,-8.06405e-01,0.00000e+00,5.88526e-02,8.25000e+00,5.50000e+00,1.25000e+00
-6.00000e-01,-8.00000e-01,0.00000e+00,5.07889e-02,8.50000e+00,5.50000e+00,1.25000e+00
-6.07450e-01,-7.94358e-01,0.00000e+00,4.42722e-02,8.75000e+00,5.50000e+00,1.25000e+00
-6.13941e-01,-7.89352e-01,0.00000e+00,3.89308e-02,9.00000e+00,5.50000e+00,1.25000e+00
-6.19644e-01,-7.84883e-01,0.00000e+00,3.45733e-02,9.25000e+00,5.50000e+00,1.25000e+00
-6.24695e-01,-7.80869e-01,0.00000e+00,3.07779e-02,9.50000e+00,5.50000e+00,1.25000e+00
8.13733e-01,5.81238e-01,0.00000e+00,3.02709e-02,5.00000e-01,5.75000e+00,1.25000e+00
8.19232e-01,5.73462e-01,0.00000e+00,3.39706e-02,7.50000e-01,5.75000e+00,1.25000e+00
8.25307e-01,5.64684e-01,0.00000e+00,3.81300e-02,1.00000e+00,5.75000e+00,1.25000e+00
8.32050e-01,5.54700e-01,0.00000e+00,4.32341e-02,1.25000e+00,5.75000e+00,1.25000e+00
8.39570e-01,5.43251e-01,0.00000e+00,4.94193e-02,1.50000e+00,5.75000e+00,1.25000e+00
8.47998e-01,5.29999e-01,0.00000e+00,5.70091e-02,1.75000e+00,5.75000e+00,1.25000e+00
8.57493e-01,5.14496e-01,0.00000e+00,6.64534e-02,2.00000e+00,5.75000e+00,1.25000e+00
8.68243e-01,4.96139e-01,0.00000e+00,7.83912e-02,2.25000e+00,5.75000e+00,1.25000e+00
8.80471e-01,4.74100e-01,0.00000e+00,9.37516e-02,2.50000e+00,5.75000e+00,1.25000e+00
8.94427e-01,4.47214e-01,0.00000e+00,1.13918e-01,2.75000e+00,5.75000e+00,1.25000e+00
9.10366e-01,4.13803e-01,0.00000e+00,1.41006e-01,3.00000e+00,5.75000e+00,1.25000e+00
9.28477e-01,3.71391e-01,0.00000e+00,1.78342e-01,3.25000e+00,5.75000e+00,1.25000e+00
9.48683e-01,3.16228e-01,0.00000e+00,2.31352e-01,3.50000e+00,5.75000e+00,1.25000e+00
9.70143e-01,2.42536e-01,0.00000e+00,3.25294e-01,3.75000e+00,5.75000e+00,1.25000e+00
9.89949e-01,1.41421e-01,0.00000e+00,5.12711e-01,4.00000e+00,5.75000e+00,1.25000e+00
1.00000e+00,-1.11022e-16,0.00000e+00,8.22843e-01,4.25000e+00,5.75000e+00,1.25000e+00
9.80581e-01,-1.96116e-01,0.00000e+00,1.21271e+00,4.50000e+00,5.75000e+00,1.25000e+00
8.94427e-01,-4.47214e-01,0.00000e+00,1.55903e+00,4.75000e+00,5.75000e+00,1.25000e+00
7.07107e-01,-7.07107e-01,0.00000e+00,1.69777e+00,5.00000e+00,5.75000e+00,1.25000e+00
4.47214e-01,-8.94427e-01,0.00000e+00,1.55843e+00,5.25000e+00,5.75000e+00,1.25000e+00
1.96116e-01,-9.80581e-01,0.00000e+00,1.21288e+00,5.50000e+00,5.75000e+00,1.25000e+00
-1.11022e-16,-1.00000e+00,0.00000e+00,8.22843e-01,5.75000e+00,5.75000e+00,1.25000e+00
-1.41421e-01,-9.89949e-01,0.00000e+00,5.15170e-01,6.00000e+00,5.75000e+00,1.25000e+00
-2.42536e-01,-9.70143e-01,0.00000e+00,3.27986e-01,6.25000e+00,5.75000e+00,1.25000e+00
-3.16228e-01,-9.48683e-01,0.00000e+00,2.33188e-01,6.50000e+00,5.75000e+00,1.25000e+00
-3.71391e-01,-9.28477e-01,0.00000e+00,1.79547e-01,6.75000e+00,5.75000e+00,1.25000e+00
-4.13803e-01,-9.10366e-01,0.00000e+00,1.41779e-01,7.00000e+00,5.75000e+00,1.25000e+00
-4.47214e-01,-8.94427e-01,0.00000e+00,1.14419e-01,7.25000e+00,5.75000e+00,1.25000e+00
-4.74100e-01,-8.80471e-01,0.00000e+00,9.40815e-02,7.50000e+00,5.75000e+00,1.25000e+00
-4.96139e-01,-8.68243e-01,0.00000e+00,7.86134e-02,7.75000e+00,5.75000e+00,1.25000e+00
-5.14496e-01,-8.57493e-01,0.00000e+00,6.66064e-02,8.00000e+00,5.75000e+00,1.25000e+00
-5.29999e-01,-8.47998e-01,0.00000e+00,5.71167e-02,8.25000e+00,5.75000e+00,1.25000e+00
-5.43251e-01,-8.39570e-01,0.00000e+00,4.94965e-02,8.50000e+00,5.75000e+00,1.25000e+00
-5.54700e-01,-8.32050e-01,0.00000e+00,4.32905e-02,8.75000e+00,5.75000e+00,1.25000e+00
-5.64684e-01,-8.25307e-01,0.00000e+00,3.81791e-02,9.00000e+00,5.75000e+00,1.25000e+00
-5.73462e-01,-8.19232e-01,0.00000e+00,3.39933e-02,9.25000e+00,5.75000e+00,1.25000e+00
-5.81238e-01,-8.13733e-01,0.00000e+00,3.03117e-02,9.50000e+00,5.75000e+00,1.25000e+00
8.43661e-01,5.36875e-01,0.00000e+00,2.96199e-02,5.00000e-01,6.00000e+00,1.25000e+00
8.50265e-01,5.26355e-01,0.00000e+00,3.31421e-02,7.50000e-01,6.00000e+00,1.25000e+00
8.57493e-01,5.14496e-01,0.00000e+00,3.71459e-02,1.00000e+00,6.00000e+00,1.25000e+00
8.65426e-01,5.01036e-01,0.00000e+00,4.18869e-02,1.25000e+00,6.00000e+00,1.25000e+00
8.74157e-01,4.85643e-01,0.00000e+00,4.77068e-02,1.50000e+00,6.00000e+00,1.25000e+00
8.83788e-01,4.67888e-01,0.00000e+00,5.47354e-02,1.75000e+00,6.00000e+00,1.25000e+00
8.94427e-01,4.47214e-01,0.00000e+00,6.33743e-02,2.00000e+00,6.00000e+00,1.25000e+00
9.06183e-01,4.22885e-01,0.00000e+00,7.41278e-02,2.25000e+00,6.00000e+00,1.25000e+00
9.19145e-01,3.93919e-01,0.00000e+00,8.76991e-02,2.50000e+00,6.00000e+00,1.25000e+00
9.33346e-01,3.58979e-01,0.00000e+00,1.05082e-01,2.75000e+00,6.00000e+00,1.25000e+00
9.48683e-01,3.16228e-01,0.00000e+00,1.27697e-01,3.00000e+00,6.00000e+00,1.25000e+00
9.64764e-01,2.63117e-01,0.00000e+00,1.57601e-01,3.25000e+00,6.00000e+00,1.25000e+00
9.80581e-01,1.96116e-01,0.00000e+00,1.97811e-01,3.50000e+00,6.00000e+00,1.25000e+00
9.93884e-01,1.10432e-01,0.00000e+00,2.55161e-01,3.75000e+00,6.00000e+00,1.25000e+00
1.00000e+00,-1.11022e-16,0.00000e+00,3.55441e-01,4.00000e+00,6.00000e+00,1.25000e+00
9.89949e-01,-1.41421e-01,0.00000e+00,5.15170e-01,4.25000e+00,6.00000e+00,1.25000e+00
9.48683e-01,-3.16228e-01,0.00000e+00,7.15578e-01,4.50000e+00,6.00000e+00,1.25000e+00
8.57493e-01,-5.14496e-01,0.00000e+00,8.91619e-01,4.75000e+00,6.00000e+00,1.25000e+00
7.07107e-01,-7.07107e-01,0.00000e+00,9.60656e-01,5.00000e+00,6.00000e+00,1.25000e+00
5.14496e-01,-8.57493e-01,0.00000e+00,8.89825e-01,5.25000e+00,6.00000e+00,1.25000e+00
3.16228e-01,-9.48683e-01,0.00000e+00,7.12707e-01,5.50000e+00,6.00000e+00,1.25000e+00
1.41421e-01,-9.89949e-01,0.00000e+00,5.12711e-01,5.75000e+00,6.00000e+00,1.25000e+00
-1.11022e-16,-1.00000e+00,0.00000e+00,3.55441e-01,6.00000e+00,6.00000e+00,1.25000e+00
-1.10432e-01,-9.93884e-01,0.00000e+00,2.56246e-01,6.25000e+00,6.00000e+00,1.25000e+00
-1.96116e-01,-9.80581e-01,0.00000e+00,1.98816e-01,6.50000e+00,6.00000e+00,1.25000e+00
-2.63117e-01,-9.64764e-01,0.00000e+00,1.58434e-01,6.75000e+00,6.00000e+00,1.25000e+00
-3.16228e-01,-9.48683e-01,0.00000e+00,1.28317e-01,7.00000e+00,6.00000e+00,1.25000e+00
-3.58979e-01,-9.33346e-01,0.00000e+00,1.05526e-01,7.25000e+00,6.00000e+00,1.25000e+00
-3.93919e-01,-9.19145e-01,0.00000e+00,8.80146e-02,7.50000e+00,6.00000e+00,1.25000e+00
-4.22885e-01,-9.06183e-01,0.00000e+00,7.43525e-02,7.75000e+00,6.00000e+00,1.25000e+00
-4.47214e-01,-8.94427e-01,0.00000e+00,6.35358e-02,8.00000e+00,6.00000e+00,1.25000e+00
-4.67888e-01,-8.83788e-01,0.00000e+00,5.48529e-02,8.25000e+00,6.00000e+00,1.25000e+00
-4.85643e-01,-8.74157e-01,0.00000e+00,4.77934e-02,8.50000e+00,6.00000e+00,1.25000e+00
-5.01036e-01,-8.65426e-01,0.00000e+00,4.19275e-02,8.75000e+00,6.00000e+00,1.25000e+00
-5.14496e-01,-8.57493e-01,0.00000e+00,3.72051e-02,9.00000e+00,6.00000e+00,1.25000e+00
-5.26355e-01,-8.50265e-01,0.00000e+00,3.31788e-02,9.25000e+00,6.00000e+00,1.25000e+00
-5.36875e-01,-8.43661e-01,0.00000e+00,2.96170e-02,9.50000e+00,6.00000e+00,1.25000e+00
8.70563e-01,4.92057e-01,0.00000e+00,2.87857e-02,5.00000e-01,6.25000e+00,1.25000e+00
8.77896e-01,4.78852e-01,0.00000e+00,3.21630e-02,7.50000e-01,6.25000e+00,1.25000e+00
8.85832e-01,4.64007e-01,0.00000e+00,3.59764e-02,1.00000e+00,6.25000e+00,1.25000e+00
8.94427e-01,4.47214e-01,0.00000e+00,4.03907e-02,1.25000e+00,6.25000e+00,1.25000e+00
9.03738e-01,4.28086e-01,0.00000e+00,4.56855e-02,1.50000e+00,6.25000e+00,1.25000e+00
9.13812e-01,4.06138e-01,0.00000e+00,5.20866e-02,1.75000e+00,6.25000e+00,1.25000e+00
9.24678e-01,3.80750e-01,0.00000e+00,5.98446e-02,2.00000e+00,6.25000e+00,1.25000e+00
9.36329e-01,3.51123e-01,0.00000e+00,6.93378e-02,2.25000e+00,6.25000e+00,1.25000e+00
9.48683e-01,3.16228e-01,0.00000e+00,8.10689e-02,2.50000e+00,6.25000e+00,1.25000e+00
9.61524e-01,2.74721e-01,0.00000e+00,9.57074e-02,2.75000e+00,6.25000e+00,1.25000e+00
9.74391e-01,2.24860e-01,0.00000e+00,1.14143e-01,3.00000e+00,6.25000e+00,1.25000e+00
9.86394e-01,1.64399e-01,0.00000e+00,1.37548e-01,3.25000e+00,6.25000e+00,1.25000e+00
9.95893e-01,9.05357e-02,0.00000e+00,1.67428e-01,3.50000e+00,6.25000e+00,1.25000e+00
1.00000e+00,-1.11022e-16,0.00000e+00,2.05589e-01,3.75000e+00,6.25000e+00,1.25000e+00
9.93884e-01,-1.10432e-01,0.00000e+00,2.56246e-01,4.00000e+00,6.25000e+00,1.25000e+00
9.70143e-01,-2.42536e-01,0.00000e+00,3.27986e-01,4.25000e+00,6.25000e+00,1.25000e+00
9.19145e-01,-3.93919e-01,0.00000e+00,4.13967e-01,4.50000e+00,6.25000e+00,1.25000e+00
8.32050e-01,-5.54700e-01,0.00000e+00,4.86626e-01,4.75000e+00,6.25000e+00,1.25000e+00
7.07107e-01,-7.07107e-01,0.00000e+00,5.15621e-01,5.00000e+00,6.25000e+00,1.25000e+00
5.54700e-01,-8.32050e-01,0.00000e+00,4.85517e-01,5.25000e+00,6.25000e+00,1.25000e+00
3.93919e-01,-9.19145e-01,0.00000e+00,4.10883e-01,5.50000e+00,6.25000e+00,1.25000e+00
2.42536e-01,-9.70143e-01,0.00000e+00,3.25294e-01,5.75000e+00,6.25000e+00,1.25000e+00
1.10432e-01,-9.93884e-01,0.00000e+00,2.55161e-01,6.00000e+00,6.25000e+00,1.25000e+00
-1.11022e-16,-1.00000e+00,0.00000e+00,2.05589e-01,6.25000e+00,6.25000e+00,1.25000e+00
-9.05357e-02,-9.95893e-01,0.00000e+00,1.67798e-01,6.50000e+00,6.25000e+00,1.25000e+00
-1.64399e-01,-9.86394e-01,0.00000e+00,1.38000e-01,6.75000e+00,6.25000e+00,1.25000e+00
-2.24860e-01,-9.74391e-01,0.00000e+00,1.14554e-01,7.00000e+00,6.25000e+00,1.25000e+00
-2.74721e-01,-9.61524e-01,0.00000e+00,9.60426e-02,7.25000e+00,6.25000e+00,1.25000e+00
-3.16228e-01,-9.48683e-01,0.00000e+00,8.13296e-02,7.50000e+00,6.25000e+00,1.25000e+00
-3.51123e-01,-9.36329e-01,0.00000e+00,6.95367e-02,7.75000e+00,6.25000e+00,1.25000e+00
-3.80750e-01,-9.24678e-01,0.00000e+00,5.99953e-02,8.00000e+00,6.25000e+00,1.25000e+00
-4.06138e-01,-9.13812e-01,0.00000e+00,5.22008e-02,8.25000e+00,6.25000e+00,1.25000e+00
-4.28086e-01,-9.03738e-01,0.00000e+00,4.57725e-02,8.50000e+00,6.25000e+00,1.25000e+00
-4.47214e-01,-8.94427e-01,0.00000e+00,4.04490e-02,8.75000e+00,6.25000e+00,1.25000e+00
-4.64007e-01,-8.85832e-01,0.00000e+00,3.60103e-02,9.00000e+00,6.25000e+00,1.25000e+00
-4.78852e-01,-8.77896e-01,0.00000e+00,3.21554e-02,9.25000e+00,6.25000e+00,1.25000e+00
-4.92057e-01,-8.70563e-01,0.00000e+00,2.88204e-02,9.50000e+00,6.25000e+00,1.25000e+00
9.02134e-01,4.31455e-01,0.00000e+00,3.10400e-02,7.50000e-01,6.50000e+00,1.25000e+00
9.10366e-01,4.13803e-01,0.00000e+00,3.45931e-02,1.00000e+00,6.50000e+00,1.25000e+00
9.19145e-01,3.93919e-01,0.00000e+00,3.86629e-02,1.25000e+00,6.50000e+00,1.25000e+00
9.28477e-01,3.71391e-01,0.00000e+00,4.34497e-02,1.50000e+00,6.50000e+00,1.25000e+00
9.38343e-01,3.45705e-01,0.00000e+00,4.91982e-02,1.75000e+00,6.50000e+00,1.25000e+00
9.48683e-01,3.16228e-01,0.00000e+00,5.60618e-02,2.00000e+00,6.50000e+00,1.25000e+00
9.59366e-01,2.82166e-01,0.00000e+00,6.43112e-02,2.25000e+00,6.50000e+00,1.25000e+00
9.70143e-01,2.42536e-01,0.00000e+00,7.42877e-02,2.50000e+00,6.50000e+00,1.25000e+00
9.80581e-01,1.96116e-01,0.00000e+00,8.64171e-02,2.75000e+00,6.50000e+00,1.25000e+00
9.89949e-01,1.41421e-01,0.00000e+00,1.01218e-01,3.00000e+00,6.50000e+00,1.25000e+00
9.97054e-01,7.66965e-02,0.00000e+00,1.19300e-01,3.25000e+00,6.50000e+00,1.25000e+00
1.00000e+00,-1.11022e-16,0.00000e+00,1.41312e-01,3.50000e+00,6.50000e+00,1.25000e+00
9.95893e-01,-9.05357e-02,0.00000e+00,1.67798e-01,3.75000e+00,6.50000e+00,1.25000e+00
9.80581e-01,-1.96116e-01,0.00000e+00,1.98816e-01,4.00000e+00,6.50000e+00,1.25000e+00
9.48683e-01,-3.16228e-01,0.00000e+00,2.33188e-01,4.25000e+00,6.50000e+00,1.25000e+00
8.94427e-01,-4.47214e-01,0.00000e+00,2.67277e-01,4.50000e+00,6.50000e+00,1.25000e+00
8.13733e-01,-5.81238e-01,0.00000e+00,2.93645e-01,4.75000e+00,6.50000e+00,1.25000e+00
7.07107e-01,-7.07107e-01,0.00000e+00,3.03102e-01,5.00000e+00,6.50000e+00,1.25000e+00
5.81238e-01,-8.13733e-01,0.00000e+00,2.91791e-01,5.25000e+00,6.50000e+00,1.25000e+00
4.47214e-01,-8.94427e-01,0.00000e+00,2.64871e-01,5.50000e+00,6.50000e+00,1.25000e+00
3.16228e-01,-9.48683e-01,0.00000e+00,2.31352e-01,5.75000e+00,6.50000e+00,1.25000e+00
1.96116e-01,-9.80581e-01,0.00000e+00,1.97811e-01,6.00000e+00,6.50000e+00,1.25000e+00
9.05357e-02,-9.95893e-01,0.00000e+00,1.67428e-01,6.25000e+00,6.50000e+00,1.25000e+00
-1.11022e-16,-1.00000e+00,0.00000e+00,1.41312e-01,6.50000e+00,6.50000e+00,1.25000e+00
-7.66965e-02,-9.97054e-01,0.00000e+00,1.19470e-01,6.75000e+00,6.50000e+00,1.25000e+00
-1.41421e-01,-9.89949e-01,0.00000e+00,1.01441e-01,7.00000e+00,6.50000e+00,1.25000e+00
-1.96116e-01,-9.80581e-01,0.00000e+00,8.66351e-02,7.25000e+00,6.50000e+00,1.25000e+00
-2.42536e-01,-9.70143e-01,0.00000e+00,7.44784e-02,7.50000e+00,6.50000e+00,1.25000e+00
-2.82166e-01,-9.59366e-01,0.00000e+00,6.44691e-02,7.75000e+00,6.50000e+00,1.25000e+00
-3.16228e-01,-9.48683e-01,0.00000e+00,5.61892e-02,8.00000e+00,6.50000e+00,1.25000e+00
-3.45705e-01,-9.38343e-01,0.00000e+00,4.92997e-02,8.25000e+00,6.50000e+00,1.25000e+00
-3.71391e-01,-9.28477e-01,0.00000e+00,4.35301e-02,8.50000e+00,6.50000e+00,1.25000e+00
-3.93919e-01,-9.19145e-01,0.00000e+00,3.87046e-02,8.75000e+00,6.50000e+00,1.25000e+00
-4.13803e-01,-9.10366e-01,0.00000e+00,3.46144e-02,9.00000e+00,6.50000e+00,1.25000e+00
-4.31455e-01,-9.02134e-01,0.00000e+00,3.10157e-02,9.25000e+00,6.50000e+00,1.25000e+00
9.23077e-01,3.84615e-01,0.00000e+00,2.97823e-02,7.50000e-01,6.75000e+00,1.25000e+00
9.31243e-01,3.64399e-01,0.00000e+00,3.30715e-02,1.00000e+00,6.75000e+00,1.25000e+00
9.39793e-01,3.41743e-01,0.00000e+00,3.67935e-02,1.25000e+00,6.75000e+00,1.25000e+00
9.48683e-01,3.16228e-01,0.00000e+00,4.10541e-02,1.50000e+00,6.75000e+00,1.25000e+00
9.57826e-01,2.87348e-01,0.00000e+00,4.61905e-02,1.75000e+00,6.75000e+00,1.25000e+00
9.67075e-01,2.54493e-01,0.00000e+00,5.21916e-02,2.00000e+00,6.75000e+00,1.25000e+00
9.76187e-01,2.16930e-01,0.00000e+00,5.92753e-02,2.25000e+00,6.75000e+00,1.25000e+00
9.84784e-01,1.73785e-01,0.00000e+00,6.76618e-02,2.50000e+00,6.75000e+00,1.25000e+00
9.92278e-01,1.24035e-01,0.00000e+00,7.76047e-02,2.75000e+00,6.75000e+00,1.25000e+00
9.97785e-01,6.65190e-02,0.00000e+00,8.93819e-02,3.00000e+00,6.75000e+00,1.25000e+00
1.00000e+00,-1.11022e-16,0.00000e+00,1.03268e-01,3.25000e+00,6.75000e+00,1.25000e+00
9.97054e-01,-7.66965e-02,0.00000e+00,1.19470e-01,3.50000e+00,6.75000e+00,1.25000e+00
9.86394e-01,-1.64399e-01,0.00000e+00,1.38000e-01,3.75000e+00,6.75000e+00,1.25000e+00
9.64764e-01,-2.63117e-01,0.00000e+00,1.58434e-01,4.00000e+00,6.75000e+00,1.25000e+00
9.28477e-01,-3.71391e-01,0.00000e+00,1.79547e-01,4.25000e+00,6.75000e+00,1.25000e+00
8.74157e-01,-4.85643e-01,0.00000e+00,1.98903e-01,4.50000e+00,6.75000e+00,1.25000e+00
8.00000e-01,-6.00000e-01,0.00000e+00,2.12824e-01,4.75000e+00,6.75000e+00,1.25000e+00
7.07107e-01,-7.07107e-01,0.00000e+00,2.17632e-01,5.00000e+00,6.75000e+00,1.25000e+00
6.00000e-01,-8.00000e-01,0.00000e+00,2.11920e-01,5.25000e+00,6.75000e+00,1.25000e+00
4.85643e-01,-8.74157e-01,0.00000e+00,1.97582e-01,5.50000e+00,6.75000e+00,1.25000e+00
3.71391e-01,-9.28477e-01,0.00000e+00,1.78342e-01,5.75000e+00,6.75000e+00,1.25000e+00
2.63117e-01,-9.64764e-01,0.00000e+00,1.57601e-01,6.00000e+00,6.75000e+00,1.25000e+00
1.64399e-01,-9.86394e-01,0.00000e+00,1.37548e-01,6.25000e+00,6.75000e+00,1.25000e+00
7.66965e-02,-9.97054e-01,0.00000e+00,1.19300e-01,6.50000e+00,6.75000e+00,1.25000e+00
-1.11022e-16,-1.00000e+00,0.00000e+00,1.03268e-01,6.75000e+00,6.75000e+00,1.25000e+00
-6.65190e-02,-9.97785e-01,0.00000e+00,8.94679e-02,7.00000e+00,6.75000e+00,1.25000e+00
-1.24035e-01,-9.92278e-01,0.00000e+00,7.77238e-02,7.25000e+00,6.75000e+00,1.25000e+00
-1.73785e-01,-9.84784e-01,0.00000e+00,6.77850e-02,7.50000e+00,6.75000e+00,1.25000e+00
-2.16930e-01,-9.76187e-01,0.00000e+00,5.93890e-02,7.75000e+00,6.75000e+00,1.25000e+00
-2.54493e-01,-9.67075e-01,0.00000e+00,5.22906e-02,8.00000e+00,6.75000e+00,1.25000e+00
-2.87348e-01,-9.57826e-01,0.00000e+00,4.62740e-02,8.25000e+00,6.75000e+00,1.25000e+00
-3.16228e-01,-9.48683e-01,0.00000e+00,4.10960e-02,8.50000e+00,6.75000e+00,1.25000e+00
-3.41743e-01,-9.39793e-01,0.00000e+00,3.68445e-02,8.75000e+00,6.75000e+00,1.25000e+00
-3.64399e-01,-9.31243e-01,0.00000e+00,3.31190e-02,9.00000e+00,6.75000e+00,1.25000e+00
-3.84615e-01,-9.23077e-01,0.00000e+00,2.97886e-02,9.25000e+00,6.75000e+00,1.25000e+00
9.40887e-01,3.38719e-01,0.00000e+00,2.84545e-02,7.50000e-01,7.00000e+00,1.25000e+00
9.48683e-01,3.16228e-01,0.00000e+00,3.14846e-02,1.00000e+00,7.00000e+00,1.25000e+00
9.56674e-01,2.91162e-01,0.00000e+00,3.48864e-02,1.25000e+00,7.00000e+00,1.25000e+00
9.64764e-01,2.63117e-01,0.00000e+00,3.87448e-02,1.50000e+00,7.00000e+00,1.25000e+00
9.72806e-01,2.31621e-01,0.00000e+00,4.31955e-02,1.75000e+00,7.00000e+00,1.25000e+00
9.80581e-01,1.96116e-01,0.00000e+00,4.83623e-02,2.00000e+00,7.00000e+00,1.25000e+00
9.87763e-01,1.55963e-01,0.00000e+00,5.43927e-02,2.25000e+00,7.00000e+00,1.25000e+00
9.93884e-01,1.10432e-01,0.00000e+00,6.13873e-02,2.50000e+00,7.00000e+00,1.25000e+00
